language_id,word_form,concept_id,concept_number,eng_word_form,semantic_domain
ekk,ümar,rund::A,496,round,Spatial relations
ekk,torkav,spitz::A,497,pointed,Spatial relations
ekk,terav,scharf::A,498,sharp,Sense perception
ekk,nüri,stumpf::A,499,blunt,Sense perception
ekk,raske,schwer::A,500,heavy,Sense perception
ekk,kena,schön::A,501,beautiful,Emotions and values
ekk,kuum,heiß::A,502,hot,Sense perception
ekk,palav,heiß::A,502,hot,Sense perception
ekk,soe,warm::A,503,warm,Sense perception
ekk,külm,kalt::A,504,cold,Sense perception
ekk,jahe,kühl::A,505,cool,The physical world
ekk,värske,frisch::A,506,fresh,The physical world
ekk,niiske,feucht::A,507,damp,Sense perception
ekk,märg,nass::A,508,wet,Sense perception
ekk,kuiv,trocken::A,509,dry,Sense perception
ekk,täis,voll::A,510,full,Quantity
ekk,tühi,leer::A,511,empty,Quantity
ekk,avatud,offen::A,512,open,Spatial relations
ekk,lahtine,offen::A,512,open,Spatial relations
ekk,suletud,geschlossen::A,513,closed,Spatial relations
ekk,puhas,sauber::A,514,clean,Sense perception
ekk,räpane,schmutzig::A,515,dirty,Sense perception
ekk,määrdunud,schmutzig::A,515,dirty,Sense perception
ekk,toores,roh::A,516,raw,Food and drink
ekk,küps,reif::A,517,ripe,Food and drink
ekk,hõrk,lecker::A,518,delicious,Food and drink
ekk,maitsev,lecker::A,518,delicious,Food and drink
ekk,magus,süß::A,519,sweet,Sense perception
ekk,mõru,bitter::A,520,bitter,Sense perception
ekk,hapu,sauer::A,521,sour,Sense perception
ekk,hele,hell::A,522,bright,Sense perception
ekk,pime,dunkel::A,523,dark,Sense perception
ekk,must,schwarz::A,524,black,Sense perception
ekk,valge,weiß::A,525,white,Sense perception
ekk,punane,rot::A,526,red,Sense perception
ekk,kollane,gelb::A,527,yellow,Sense perception
ekk,sinine,blau::A,528,blue,Sense perception
ekk,roheline,grün::A,529,green,Sense perception
ekk,hall,grau::A,530,grey,Sense perception
ekk,kirju,bunt::A,531,colourful,Sense perception
ekk,kirju,bunt::A,531,colorful,Sense perception
ekk,värviline,bunt::A,531,colourful,Sense perception
ekk,värviline,bunt::A,531,colorful,Sense perception
ekk,odav,billig::A,532,cheap,Possession
ekk,kallis,teuer::A,533,dear,Possession
ekk,väärtuslik,wertvoll::A,534,precious,Emotions and values
ekk,pime,blind::A,535,blind,The body
ekk,kurt,taub::A,536,deaf,The body
ekk,jõuline,kräftig::A,537,powerful,Emotions and values
ekk,tugev,stark::A,538,strong,The body
ekk,nõrk,schwach::A,539,weak,The body
ekk,jõuetu,schwach::A,539,weak,The body
ekk,rasvane,fett::A,540,fat,Spatial relations
ekk,sale,schlank::A,541,slim,Spatial relations
ekk,kena,hübsch::A,542,pretty,Sense perception
ekk,tige,böse::A,543,evil,Emotions and values
ekk,juhm,dumm::A,544,stupid,Cognition
ekk,rumal,dumm::A,544,stupid,Cognition
ekk,laisk,faul::A,545,lazy,The body
ekk,virk,fleißig::A,546,diligent,Emotions and values
ekk,hoolas,fleißig::A,546,diligent,Emotions and values
ekk,ihne,geizig::A,547,stingy,Possession
ekk,tark,klug::A,548,clever,Emotions and values
ekk,arukas,klug::A,548,clever,Emotions and values
ekk,mõistlik,klug::A,548,clever,Emotions and values
ekk,osav,geschickt::A,549,skilful,Basic actions and technology
ekk,osav,geschickt::A,549,skillful,Basic actions and technology
ekk,armas,lieb::A,550,dear,Emotions and values
ekk,lõbus,lustig::A,551,merry,Emotions and values
ekk,õrn,sanft::A,552,gentle,Emotions and values
ekk,näljane,hungrig::A,553,hungry,Food and drink
ekk,haige,krank::A,554,sick,The body
ekk,alasti,nackt::A,555,naked,The body
ekk,kurb,traurig::A,556,sad,Emotions and values
ekk,elus,lebendig::A,557,living,The body
ekk,hea,gut::A,558,good,Emotions and values
ekk,halb,schlecht::A,559,bad,Emotions and values
ekk,õige,richtig::A,560,correct,Emotions and values
ekk,paha,schlimm::A,561,nasty,Miscellaneous function words
ekk,tõene,wahr::A,562,true,Emotions and values
ekk,vana,alt::A,563,old,Time
ekk,uus,neu::A,564,new,Time
ekk,endine,ehemalig::A,565,former,Time
ekk,vana,alt[Lebewesen]::A,566,aged,Time
ekk,noor,jung::A,567,young,Time
ekk,vaene,arm::A,568,poor,Possession
ekk,rikas,reich::A,569,rich,Possession
ekk,teada,bekannt::A,570,familiar,Emotions and values
ekk,tuttav,bekannt::A,570,familiar,Emotions and values
ekk,tuntud,berühmt::A,571,famous,Social and political relations
ekk,võõras,fremd::A,572,foreign,Cognition
ekk,erinev,verschieden::A,573,different,Social and political relations
ekk,lähedane,nah::A,574,near,Spatial relations
ekk,kauge,fern::A,575,far,Spatial relations
ekk,vasak,linker::A,576,left,Spatial relations
ekk,parem,rechter::A,577,right,Spatial relations
ekk,muu,anderer::A,578,other,Miscellaneous function words
ekk,teine,anderer::A,578,other,Miscellaneous function words
ekk,esimene,erster::A,579,first,Quantity
ekk,teine,zweiter::A,580,second,Quantity
ekk,kolmas,dritter::A,581,third,Quantity
ekk,viimane,letzter::A,582,last,Quantity
ekk,üksi,allein::ADV,583,alone,Quantity
ekk,korraga,auf einmal::ADV,584,at once,Time
ekk,ühekorraga,auf einmal::ADV,584,at once,Time
ekk,koos,zusammen::ADV,585,together,Spatial relations
ekk,üheskoos,zusammen::ADV,585,together,Spatial relations
ekk,kaua,lange::ADV,586,long,Time
ekk,äkki,plötzlich::ADV,587,suddenly,Time
ekk,järsku,plötzlich::ADV,587,suddenly,Time
ekk,kohe,sofort::ADV,588,instantly,Time
ekk,hiljem,später::ADV,589,later,Time
ekk,nüüd,jetzt::ADV,590,now,Time
ekk,täna,heute::ADV,591,today,Time
ekk,homme,morgen::ADV,592,tomorrow,Time
ekk,pea,bald::ADV,593,soon,Time
ekk,varsti,bald::ADV,593,soon,Time
ekk,siis,dann::ADV,594,then,Time
ekk,eile,gestern::ADV,595,yesterday,Time
ekk,vanasti,einst::ADV,596,once,Time
ekk,tookord,damals::ADV,597,at that time,Time
ekk,seejärel,danach::ADV,598,afterwards,Time
ekk,enne,vorher::ADV,599,before,Time
ekk,enne,zuerst::ADV,600,at first,Time
ekk,esmalt,zuerst::ADV,600,at first,Time
ekk,kord,einmal::ADV,601,once,Time
ekk,üks kord,einmal::ADV,601,once,Time
ekk,mõnikord,manchmal::ADV,602,sometimes,Time
ekk,tihti,oft::ADV,603,often,Time
ekk,sageli,oft::ADV,603,often,Time
ekk,ikka,immer::ADV,604,always,Time
ekk,alati,immer::ADV,604,always,Time
ekk,mitte kunagi,niemals::ADV,605,never,Time
ekk,siin,hier::ADV,606,here,Miscellaneous function words
ekk,siia,hierhin::ADV,607,hither,Spatial relations
ekk,siia,hierhin::ADV,607,to here,Spatial relations
ekk,siia,hierhin::ADV,607,here,Spatial relations
ekk,siit,von hier::ADV,608,hence,Cognition
ekk,seal,dort::ADV,609,there,Miscellaneous function words
ekk,sinna,dorthin::ADV,610,thither,Spatial relations
ekk,sinna,dorthin::ADV,610,there,Spatial relations
ekk,sinna,dorthin::ADV,610,to there,Spatial relations
ekk,otse edasi,geradeaus::ADV,611,ahead,Spatial relations
ekk,edasi,vorwärts::ADV,612,forward,Spatial relations
ekk,tagurpidi,rückwärts::ADV,613,backward,Spatial relations
ekk,tagasi,zurück::ADV,614,back,Spatial relations
ekk,all,unten::ADV,615,below,Spatial relations
ekk,allpool,unten::ADV,615,below,Spatial relations
ekk,alla,hinab::ADV,616,down,Spatial relations
ekk,ülal,oben::ADV,617,above,Spatial relations
ekk,üles,hinauf::ADV,618,up,Spatial relations
ekk,kõikjal,überall::ADV,619,everywhere,Spatial relations
ekk,ei,nicht::ADV,620,not,Miscellaneous function words
ekk,mitte,nicht::ADV,620,not,Miscellaneous function words
ekk,veidi,ein wenig::ADV,621,a little,Basic actions and technology
ekk,natuke,ein wenig::ADV,621,a little,Basic actions and technology
ekk,vaevalt,kaum::ADV,622,hardly,Basic actions and technology
ekk,väga,sehr::ADV,623,very,Miscellaneous function words
ekk,nii,so::ADV,624,so,Miscellaneous function words
ekk,veel,noch::ADV,625,still,Time
ekk,ainult,nur::ADV,626,only,Quantity
ekk,juba,schon::ADV,627,already,Time
ekk,jälle,wieder::ADV,628,again,Time
ekk,asjata,vergebens::ADV,629,in vain,Miscellaneous function words
ekk,ees,vor::PRP,630,in front of,Spatial relations
ekk,taha,hinter::PRP,631,behind,Spatial relations
ekk,all,unter::PRP,632,under,Spatial relations
ekk,läbi,durch::PRP,633,through,Miscellaneous function words
ekk,kaudu,durch::PRP,633,through,Miscellaneous function words
ekk,kõrval,neben::PRP,634,next to,Spatial relations
ekk,vahel,zwischen::PRP,635,between,Spatial relations
ekk,tõttu,wegen::PRP,636,because of,Basic actions and technology
ekk,pärast,wegen::PRP,636,because of,Basic actions and technology
ekk,see,dies::PRN,637,this,Miscellaneous function words
ekk,see,das::PRN,638,that,Miscellaneous function words
ekk,kõik,alles::PRN,639,everything,Quantity
ekk,mina,ich::PRN,640,I,Kinship
ekk,sina,du::PRN,641,you,Kinship
ekk,sina,du::PRN,641,thou,Kinship
ekk,tema,er::PRN,642,he,Kinship
ekk,me,wir::PRN,643,we,Kinship
ekk,te,ihr::PRN,644,you,Kinship
ekk,nad,sie::PRN,645,they,Kinship
ekk,mis,was::FPRN,646,what,Cognition
ekk,kes,wer::FPRN,647,who,Cognition
ekk,kus,wo::FADV,648,where,Cognition
ekk,kuhu,wohin::FADV,649,where,Spatial relations
ekk,kuhu,wohin::FADV,649,where to,Spatial relations
ekk,kuhu,wohin::FADV,649,where ... to,Spatial relations
ekk,kuidas,wie::FADV,650,how,Cognition
ekk,miks,warum::FADV,651,why,Cognition
ekk,mitu,wieviel::FNUM,652,how much,Cognition
ekk,kui palju,wieviel::FNUM,652,how much,Cognition
ekk,üks,eins::NUM,653,one,Quantity
ekk,kaks,zwei::NUM,654,two,Quantity
ekk,kolm,drei::NUM,655,three,Quantity
ekk,neli,vier::NUM,656,four,Quantity
ekk,viis,fünf::NUM,657,five,Quantity
ekk,kuus,sechs::NUM,658,six,Quantity
ekk,seitse,sieben::NUM,659,seven,Quantity
ekk,kaheksa,acht::NUM,660,eight,Quantity
ekk,üheksa,neun::NUM,661,nine,Quantity
ekk,kümme,zehn::NUM,662,ten,Quantity
ekk,üksteist,elf::NUM,663,eleven,Quantity
ekk,kaksteist,zwölf::NUM,664,twelve,Quantity
ekk,kakskümmend,zwanzig::NUM,665,twenty,Quantity
ekk,kolmkümmend,dreißig::NUM,666,thirty,Quantity
ekk,nelikümmend,vierzig::NUM,667,forty,Quantity
ekk,viiskümmend,fünfzig::NUM,668,fifty,Quantity
ekk,kuuskümmend,sechzig::NUM,669,sixty,Quantity
ekk,seitsekümmend,siebzig::NUM,670,seventy,Quantity
ekk,kaheksakümmend,achtzig::NUM,671,eighty,Quantity
ekk,üheksakümmend,neunzig::NUM,672,ninety,Quantity
ekk,sada,hundert::NUM,673,a hundred,Quantity
ekk,tuhat,tausend::NUM,674,a thousand,Quantity
ekk,ja,und::CNJ,675,and,Cognition
ekk,või,oder::CNJ,676,or,Cognition
ekk,seisma,stehen::V,677,stand,Spatial relations
ekk,istuma,sitzen::V,678,sit,Spatial relations
ekk,lamama,liegen::V,679,lie,Spatial relations
ekk,rippuma,hängen::V,680,hang,Basic actions and technology
ekk,saama,werden::V,681,become,Miscellaneous function words
ekk,hakkama,werden::V,681,become,Miscellaneous function words
ekk,juhtuma,passieren::V,682,happen,Basic actions and technology
ekk,algama,beginnen::V,683,begin,Time
ekk,hakkama,beginnen::V,683,begin,Time
ekk,lõppema,enden::V,684,end,Time
ekk,vahelduma,wechseln::V,685,change,Spatial relations
ekk,tõusma,aufgehen[Sonne]::V,686,rise,The physical world
ekk,loojuma,untergehen[Sonne]::V,687,set,The physical world
ekk,paistma,scheinen[Sonne]::V,688,shine,Sense perception
ekk,kõmisema,donnern::V,689,thunder,The physical world
ekk,puhuma,wehen::V,690,blow,Motion
ekk,voolama,strömen::V,691,stream,Spatial relations
ekk,voolama,fließen::V,692,flow,Motion
ekk,pöörduma,sich drehen::V,693,revolve,Motion
ekk,kõikuma,schwanken::V,694,sway,Motion
ekk,võnkuma,schwingen::V,695,swing,Basic actions and technology
ekk,langema,fallen::V,696,fall,Motion
ekk,põlema,brennen::V,697,burn,The physical world
ekk,suitsema,rauchen::V,698,smoke,Basic actions and technology
ekk,sadama,regnen::V,699,rain,The physical world
ekk,kinni külmuma,gefrieren::V,700,freeze,The physical world
ekk,sulama,tauen::V,701,thaw,Basic actions and technology
ekk,sulama,schmelzen::V,702,melt,The physical world
ekk,kuivama,trocknen::V,703,dry,Basic actions and technology
ekk,keema,sieden::V,704,boil,Food and drink
ekk,mädanema,faulen::V,705,rot,Food and drink
ekk,mädanema,verfaulen::V,706,decay,Food and drink
ekk,rebenema,reißen::V,707,snap,Basic actions and technology
ekk,uppuma,versinken::V,708,sink,Basic actions and technology
ekk,mööduma,vergehen::V,709,pass,Time
ekk,ilmuma,erscheinen::V,710,appear,Basic actions and technology
ekk,kaduma,verschwinden::V,711,disappear,Motion
ekk,vajuma,sinken::V,712,drop,Motion
ekk,langema,sinken::V,712,drop,Motion
ekk,vähenema,abnehmen::V,713,decrease,Basic actions and technology
ekk,kahenema,abnehmen::V,713,decrease,Basic actions and technology
ekk,kasvama,zunehmen::V,714,increase,Basic actions and technology
ekk,tõusma,steigen::V,715,rise,The physical world
ekk,üles minema,steigen::V,715,rise,The physical world
ekk,kasvama,wachsen::V,716,grow,Spatial relations
ekk,läikimä,glänzen::V,717,shine,The physical world
ekk,sädelema,funkeln::V,718,sparkle,Basic actions and technology
ekk,lärmama,lärmen::V,719,be noisy,Basic actions and technology
ekk,helisema,läuten::V,720,chime,Modern world
ekk,helisema,klingeln::V,721,ring,Modern world
ekk,kõlisema,klirren::V,722,tinkle,Basic actions and technology
ekk,kohisema,brausen::V,723,roar,Basic actions and technology
ekk,kohisema,rauschen::V,724,rustle,Basic actions and technology
ekk,kõlama,klingen::V,725,sound,Basic actions and technology
ekk,haukuma,bellen::V,726,bark,Animals
ekk,uluma,heulen::V,727,howl,Speech and language
ekk,puhuma,blasen::V,728,blow,Basic actions and technology
ekk,vilistama,pfeifen::V,729,whistle,Speech and language
ekk,karjuma,schreien::V,730,shout,Speech and language
ekk,oigama,stöhnen::V,731,groan,Emotions and values
ekk,värisema,zittern::V,732,tremble,The body
ekk,elama,leben::V,733,be alive,The body
ekk,elus olema,leben::V,733,be alive,The body
ekk,sündima,geboren werden::V,734,be born,The body
ekk,hingama,atmen::V,735,breathe,The body
ekk,jooma,trinken::V,736,drink,Food and drink
ekk,sööma,essen::V,737,eat,Food and drink
ekk,neelama,schlucken::V,738,swallow,Food and drink
ekk,väsima,müde werden::V,739,get tired,The body
ekk,uinuma,einschlafen::V,740,fall asleep,The body
ekk,magama,schlafen::V,741,sleep,The body
ekk,ärkama,aufwachen::V,742,wake up,The body
ekk,ärkama,aufstehen::V,743,get up,Motion
ekk,üles tõusma,aufstehen::V,743,get up,Motion
ekk,puhkama,sich erholen::V,744,relax,The body
ekk,haigestuma,krank werden::V,745,fall ill,Basic actions and technology
ekk,haigeks jääma,krank werden::V,745,fall ill,Basic actions and technology
ekk,haige olema,krank sein::V,746,be ill,Basic actions and technology
ekk,valutama,schmerzen::V,747,ache,The body
ekk,köhima,husten::V,748,cough,The body
ekk,toibuma,genesen::V,749,recover,The body
ekk,surema,sterben::V,750,die,The body
ekk,surma saama,umkommen::V,751,perish,Basic actions and technology
ekk,liikuma,sich bewegen::V,752,move,Basic actions and technology
ekk,liikuma,sich rühren::V,753,budge,Motion
ekk,kerkima,sich erheben::V,754,stand up,Motion
ekk,istet võtma,sich setzen::V,755,sit down,Motion
ekk,kukkuma,hinfallen::V,756,tumble,Basic actions and technology
ekk,maha kukkuma,hinfallen::V,756,tumble,Basic actions and technology
ekk,kõndima,laufen::V,757,walk,Motion
ekk,astuma,schreiten::V,758,pace,Basic actions and technology
ekk,jalutama,spazierengehen::V,759,go for a walk,Basic actions and technology
ekk,ruttama,eilen::V,760,rush,Motion
ekk,kiirustama,eilen::V,760,rush,Motion
ekk,ruttama,sich beeilen::V,761,hurry,Time
ekk,kiirustama,sich beeilen::V,761,hurry,Time
ekk,kihutama,sausen::V,762,dash,Motion
ekk,tormama,sausen::V,762,dash,Motion
ekk,jooksma,rennen::V,763,run,Motion
ekk,kihutama,rennen::V,763,run,Motion
ekk,hüppama,springen::V,764,jump,Motion
ekk,ronima,klettern::V,765,climb,Motion
ekk,kiikuma,schaukeln::V,766,seesaw,Basic actions and technology
ekk,roomama,kriechen::V,767,creep,Motion
ekk,ujuma,schwimmen::V,768,swim,Motion
ekk,sukelduma,tauchen::V,769,dive,Motion
ekk,sõudma,rudern::V,770,row,Motion
ekk,sõitma,fahren::V,771,drive,Motion
ekk,lendama,fliegen::V,772,fly,Motion
ekk,käima,gehen::V,773,go,Motion
ekk,minema,gehen::V,773,go,Motion
ekk,ära minema,weggehen::V,774,go away,Motion
ekk,välja minema,weggehen::V,774,go away,Motion
ekk,väljuma,abfahren::V,775,depart,Motion
ekk,ära sõitma,abfahren::V,775,depart,Motion
ekk,peatuma,anhalten::V,776,stop,Basic actions and technology
ekk,sisenema,hineingehen::V,777,go in,Motion
ekk,sisse minema,hineingehen::V,777,go in,Motion
ekk,sisenema,eintreten::V,778,enter,Motion
ekk,sisse astuma,eintreten::V,778,enter,Motion
ekk,tulema,kommen::V,779,come,Motion
ekk,saabuma,ankommen::V,780,arrive,Motion
ekk,tagasi tulema,zurückkommen::V,781,come back,Motion
ekk,jääma,bleiben::V,782,stay,Spatial relations
ekk,ootama,warten::V,783,wait,Motion
ekk,ootama,erwarten::V,784,wait for,Motion
ekk,lootma,erwarten::V,784,wait for,Motion
ekk,otsima,suchen::V,785,seek,Possession
ekk,otsima,suchen::V,785,look for,Possession
ekk,leidma,finden::V,786,find,Possession
ekk,püüdma,versuchen::V,787,try,Cognition
ekk,üritama,versuchen::V,787,try,Cognition
ekk,katsetama,versuchen::V,787,try,Cognition
ekk,valmistama,vorbereiten::V,788,prepare,Basic actions and technology
ekk,armastama,lieben::V,789,love,Emotions and values
ekk,sallima,mögen::V,790,like,Emotions and values
ekk,meeldima,mögen::V,790,like,Emotions and values
ekk,naerma,lachen::V,791,laugh,Emotions and values
ekk,liigutama,rühren::V,792,move,Basic actions and technology
ekk,heldima panema,rühren::V,792,move,Basic actions and technology
ekk,nutma,weinen::V,793,weep,Emotions and values
ekk,sõimama,schimpfen::V,794,grumble,Emotions and values
ekk,ärrituma,sich ärgern::V,795,be annoyed,Emotions and values
ekk,vihastuma,sich ärgern::V,795,be annoyed,Emotions and values
ekk,kartma,sich fürchten::V,796,be afraid,Emotions and values
ekk,hirmu tundma,sich fürchten::V,796,be afraid,Emotions and values
ekk,kartma,fürchten::V,797,be afraid of,Emotions and values
ekk,põgenema,fliehen::V,798,flee,Motion
ekk,põgenema,flüchten::V,799,escape,Basic actions and technology
ekk,nägema,sehen::V,800,see,Sense perception
ekk,vaatama,anschauen::V,801,look at,Sense perception
ekk,vaatama,ansehen::V,802,watch,Basic actions and technology
ekk,kuulma,hören::V,803,hear,Sense perception
ekk,kuulama,zuhören::V,804,listen,Sense perception
ekk,proovima,probieren::V,805,taste,Sense perception
ekk,nuusutama,riechen::V,806,smell,Sense perception
ekk,tundma,fühlen::V,807,feel,Basic actions and technology
ekk,näida,scheinen::V,808,seem,Cognition
ekk,ilmuda,scheinen::V,808,seem,Cognition
ekk,ilmuma,zu sehen sein::V,809,show,Sense perception
ekk,üle kuulama,vernehmen::V,810,hear,Sense perception
ekk,külmetada,frieren::V,811,be cold,The body
ekk,tegema,tun::V,812,do,Basic actions and technology
ekk,võima,können::V,813,can,Basic actions and technology
ekk,oskama,können::V,813,can,Basic actions and technology
ekk,tahtma,wollen::V,814,want,Emotions and values
ekk,hakkama,anfangen::V,815,start,Time
ekk,alustama,anfangen::V,815,start,Time
ekk,lõpetama,beenden::V,816,finish,Time
ekk,lakkama,aufhören::V,817,stop,Basic actions and technology
ekk,õnnestuma,gelingen::V,818,succeed,Cognition
ekk,jõudma,geraten::V,819,turn out,Cognition
ekk,avama,öffnen::V,820,open,Spatial relations
ekk,sulgema,schließen::V,821,close,Spatial relations
ekk,panema,stellen::V,822,put,Spatial relations
ekk,asetama,stellen::V,822,put,Spatial relations
ekk,panema,setzen::V,823,place,Motion
ekk,panema,legen::V,824,lay,Basic actions and technology
ekk,asetama,legen::V,824,lay,Basic actions and technology
ekk,riivama,berühren::V,825,touch,Sense perception
ekk,puudutama,berühren::V,825,touch,Sense perception
ekk,ühendama,verbinden::V,826,connect,Motion
ekk,katma,bedecken::V,827,cover,Spatial relations
ekk,riputama,aufhängen::V,828,hang up,Basic actions and technology
ekk,süütama,anzünden::V,829,light,The physical world
ekk,üles tõstma,aufheben::V,830,pick up,Spatial relations
ekk,jätma,zurücklassen::V,831,leave,Motion
ekk,kaotama,verlieren::V,832,lose,Basic actions and technology
ekk,maha pillama,fallen lassen::V,833,drop,Basic actions and technology
ekk,kukkuda laskma,fallen lassen::V,833,drop,Basic actions and technology
ekk,tegema,machen::V,834,make,Basic actions and technology
ekk,valmistama,herstellen::V,835,produce,Modern world
ekk,ehitama,bauen::V,836,build,Basic actions and technology
